playerId,name,team,position,toi,gamesPlayed,fantasyPoints,FPP60,FPPG,missedGames,gamesRemaining,fantasyPointsRemain,fullName,birthDate,shootsCatches,height,weight,roster_percent,default_pos,espnId
8480839,R. Dahlin,BUF,D,37598,25,62.699999999999996,6.0,2.51,0,57,143.07,Rasmus Dahlin,2000-04-13,L,75,202,99.87722085800954,D,4294163
8478010,B. Point,TBL,C,30512,25,62.6,7.39,2.5,0,57,142.5,Brayden Point,1996-03-13,R,70,178,99.66634408446839,C,3151187
8478444,B. Boeser,VAN,R,28139,25,62.2,7.96,2.49,0,57,141.93,Brock Boeser,1997-02-25,R,73,208,92.91492127690307,RW,3899979
8473419,B. Marchand,BOS,L,27947,24,58.2,7.5,2.43,0,58,140.94,Brad Marchand,1988-05-11,L,69,176,93.32977048517326,LW,3852
8474565,A. Pietrangelo,VGK,D,28649,20,49.4,6.21,2.47,0,57,140.79000000000002,Alex Pietrangelo,1990-01-18,R,75,215,97.51975385326534,D,4013
8482116,T. Stützle,OTT,C,25333,19,42.4,6.03,2.23,0,63,140.49,Tim Stützle,2002-01-15,L,72,197,98.92970115407392,C,4697384
8476853,M. Rielly,TOR,D,33233,22,51.3,5.56,2.33,0,60,139.8,Morgan Rielly,1994-03-09,L,73,225,88.88776541961577,D,2976833
8477346,M. Weegar,CGY,D,31477,24,57.8,6.61,2.41,0,58,139.78,MacKenzie Weegar,1994-01-07,R,72,206,80.11902870267382,D,3042269
8482105,J. Sanderson,OTT,D,27055,19,41.9,5.58,2.21,0,63,139.23,Jake Sanderson,2002-07-08,L,74,203,68.21464682940922,D,4697386
8479345,J. Chychrun,OTT,D,27204,19,41.6,5.51,2.19,0,63,137.97,Jakob Chychrun,1998-03-31,L,74,205,97.84630940343781,D,4024950
8474600,R. Josi,NSH,D,35673,24,56.8,5.73,2.37,0,58,137.46,Roman Josi,1990-06-01,L,73,201,99.8165455674809,D,5436
8477465,T. Jarry,PIT,G,61184,18,53.2,3.13,2.96,0,43,136.66,Tristan Jarry,1995-04-29,L,74,194,84.65054385558899,G,3042020
8477960,A. Kempe,LAK,R,23730,21,47.1,7.15,2.24,0,61,136.64000000000001,Adrian Kempe,1996-09-13,L,74,200,96.11584573161925,RW,3114802
8477946,D. Larkin,DET,C,25284,21,48.6,6.92,2.31,0,59,136.29,Dylan Larkin,1996-07-30,L,73,199,98.00673089422675,C,3114755
8471685,A. Kopitar,LAK,C,24497,21,46.8,6.88,2.23,0,61,136.03,Anze Kopitar,1987-08-24,L,75,225,88.98887765419616,C,3183
8475184,C. Kreider,NYR,L,25847,23,52.9,7.37,2.3,0,59,135.7,Chris Kreider,1991-04-30,L,75,233,89.23779122672714,LW,5833
8474590,J. Carlson,WSH,D,32610,21,46.5,5.13,2.21,0,61,134.81,John Carlson,1990-01-10,R,75,215,97.7379748663874,D,5118
8479675,T. Moore,LAK,L,21272,21,46.3,7.84,2.2,0,61,134.20000000000002,Trevor Moore,1995-03-31,L,71,195,54.362270691896576,LW,3096186
8477504,J. Morrissey,WPG,D,33835,23,52.1,5.54,2.27,0,59,133.93,Josh Morrissey,1995-03-28,L,72,195,98.70715183382205,D,3042016
8475810,B. Rust,PIT,R,23038,20,45.300000000000004,7.08,2.26,0,59,133.33999999999997,Bryan Rust,1992-05-11,R,71,192,67.5862666647408,RW,2591155
8475683,S. Bobrovsky,FLA,G,64261,18,54.400000000000006,3.05,3.02,0,43,132.42,Sergei Bobrovsky,1988-09-20,L,74,188,73.50835322195705,G,5571
8476945,C. Hellebuyck,WPG,G,64950,18,51.800000000000004,2.87,2.88,0,46,132.36,Connor Hellebuyck,1993-05-19,L,76,207,99.28831800034716,G,3020225
8474564,S. Stamkos,TBL,C,25497,23,53.3,7.53,2.32,0,57,132.23999999999998,Steven Stamkos,1990-02-07,R,73,193,99.3760201060188,C,5037
8476432,B. Jenner,CBJ,C,30667,26,61.2,7.18,2.35,0,56,131.6,Boone Jenner,1993-06-15,L,74,208,79.8260944925108,C,2563054
8476460,M. Scheifele,WPG,C,28919,23,51.2,6.37,2.23,0,59,131.57,Mark Scheifele,1993-03-15,R,75,207,89.45254947277192,C,2562632
8477404,J. Guentzel,PIT,L,27650,23,51.1,6.65,2.22,0,59,130.98000000000002,Jake Guentzel,1994-10-06,L,71,180,96.31389655222222,LW,3042083
8475726,T. Toffoli,NJD,R,23802,22,48.0,7.26,2.18,0,60,130.8,Tyler Toffoli,1992-04-24,R,72,203,90.19123552012017,RW,5550
8474166,A. Martinez,VGK,D,16255,14,33.2,7.35,2.37,2,55,130.35,Alec Martinez,1987-07-26,L,73,210,34.46487642104959,D,3927
8482087,K. Guhle,MTL,D,25424,20,44.6,6.32,2.23,0,58,129.34,Kaiden Guhle,2002-01-18,L,75,201,39.640329336992636,D,4697399
8478864,K. Kaprizov,MIN,L,27654,22,47.3,6.16,2.15,0,60,129.0,Kirill Kaprizov,1997-04-26,L,70,202,99.30665896287736,LW,3942335
8475166,J. Tavares,TOR,C,25007,22,47.2,6.79,2.15,0,60,129.0,John Tavares,1990-09-20,L,73,211,99.16080481851141,C,5160
8477498,D. Nurse,EDM,D,29920,22,47.3,5.69,2.15,0,60,129.0,Darnell Nurse,1995-02-04,L,76,215,92.18801912548572,D,3041997
8478397,R. Andersson,CGY,D,28887,20,44.3,5.52,2.22,0,58,128.76000000000002,Rasmus Andersson,1996-10-27,R,73,202,93.53720369220102,D,3904186
8480434,S. Durzi,ARI,D,32446,23,50.1,5.56,2.18,0,59,128.62,Sean Durzi,1998-10-21,R,72,195,78.8478483828564,D,4378683
8478445,M. Barzal,NYI,C,25192,22,47.7,6.82,2.17,0,59,128.03,Mathew Barzal,1997-05-26,R,73,190,80.93828087761617,C,3899946
8479337,A. DeBrincat,DET,R,24608,23,49.9,7.3,2.17,0,59,128.03,Alex DeBrincat,1997-12-18,R,68,180,99.06114136322273,LW,4063433
8476389,V. Trocheck,NYR,C,27805,23,49.8,6.45,2.17,0,59,128.03,Vincent Trocheck,1993-07-11,R,71,187,82.26134935652072,C,2563036
8475158,R. O'Reilly,NSH,C,29207,24,52.8,6.51,2.2,0,58,127.60000000000001,Ryan O'Reilly,1991-02-07,L,73,207,75.1643050078722,C,5208
8478427,S. Aho,CAR,C,23787,20,43.3,6.55,2.16,0,59,127.44000000000001,Sebastian Aho,1997-07-26,L,72,176,95.06882556006528,C,3904173
8475188,B. McNabb,VGK,D,30359,25,55.5,6.58,2.22,0,57,126.54,Brayden McNabb,1991-01-21,L,76,215,79.7420081760007,D,5202
8479343,C. Keller,ARI,R,26836,23,48.7,6.53,2.12,0,59,125.08000000000001,Clayton Keller,1998-07-29,L,70,178,97.74230824786943,LW,4024857
8478449,R. Hintz,DAL,C,21453,21,43.2,7.25,2.06,0,60,123.60000000000001,Roope Hintz,1996-11-17,L,75,212,96.12451249458327,C,3904183
8477493,A. Barkov,FLA,C,25284,21,44.800000000000004,6.38,2.13,0,58,123.53999999999999,Aleksander Barkov,1995-09-02,L,75,215,97.65863099966778,C,3041970
8478136,J. Middleton,MIN,D,24315,22,45.0,6.66,2.05,0,60,122.99999999999999,Jake Middleton,1996-01-02,L,75,219,19.492394585927457,D,3149839
8477942,K. Fiala,LAK,L,21882,21,42.2,6.94,2.01,0,61,122.60999999999999,Kevin Fiala,1996-07-22,L,72,205,91.70590784342049,LW,3114743
8475167,V. Hedman,TBL,D,35911,25,53.8,5.39,2.15,0,57,122.55,Victor Hedman,1990-12-18,L,79,246,99.33265925176946,D,5157
8478469,T. Chabot,OTT,D,13163,9,17.4,4.76,1.93,0,63,121.58999999999999,Thomas Chabot,1997-01-30,L,74,203,67.71919687996534,D,3900219
8476463,J. Brodin,MIN,D,32177,22,44.4,4.97,2.02,0,60,121.2,Jonas Brodin,1993-07-12,L,74,196,30.2396463807474,D,2562600
8479425,F. Hronek,VAN,D,36835,25,53.0,5.18,2.12,0,57,120.84,Filip Hronek,1997-11-02,R,72,190,82.4784411157174,D,4063607
8476880,T. Wilson,WSH,R,22938,21,41.6,6.53,1.98,0,61,120.78,Tom Wilson,1994-03-29,R,76,220,23.53068623344359,RW,2970615
8477948,T. Sanheim,PHI,D,37365,24,49.800000000000004,4.8,2.08,0,58,120.64,Travis Sanheim,1996-03-29,L,76,222,64.16293514372381,D,3114757
8476459,M. Zibanejad,NYR,C,27152,23,46.9,6.22,2.04,0,59,120.36,Mika Zibanejad,1993-04-18,R,74,201,97.16753571273814,C,2562637
8474578,E. Karlsson,PIT,D,33447,23,46.9,5.05,2.04,0,59,120.36,Erik Karlsson,1990-05-31,R,72,190,99.0668919992489,D,5164
8476448,W. Karlsson,VGK,C,26577,25,52.5,7.11,2.1,0,57,119.7,William Karlsson,1993-01-08,L,72,190,79.59121768019645,C,2563057
8477949,A. Tuch,BUF,R,25831,22,46.1,6.42,2.1,0,57,119.7,Alex Tuch,1996-05-10,R,76,219,87.61428798405385,RW,3114766
8474563,D. Doughty,LAK,D,32331,21,41.1,4.58,1.96,0,61,119.56,Drew Doughty,1989-12-08,R,73,210,57.68414058098719,D,3995
8477501,V. Nichushkin,COL,R,29475,24,49.4,6.03,2.06,0,58,119.48,Valeri Nichushkin,1995-03-04,L,76,210,77.66864076267514,RW,3042003
8471215,E. Malkin,PIT,C,25852,23,46.4,6.46,2.02,0,59,119.18,Evgeni Malkin,1986-07-31,L,75,195,92.40968902113154,C,3124
8477952,R. Fabbri,DET,C,8852,11,22.2,9.03,2.02,0,59,119.18,Robby Fabbri,1996-01-22,L,73,185,6.408793494431846,LW,3114774
8475754,B. Nelson,NYI,C,24257,23,46.4,6.89,2.02,0,59,119.18,Brock Nelson,1991-10-15,L,76,210,70.0157439371398,C,5798
8480036,M. Heiskanen,DAL,D,33214,22,43.5,4.71,1.98,0,60,118.8,Miro Heiskanen,1999-07-18,L,74,197,96.56781313649299,D,4233536
8480990,D. Chisholm,WPG,D,778,1,2.0,9.25,2.0,0,59,118.0,Declan Chisholm,2000-01-12,L,73,190,0.010111661634911234,D,4587929
8475753,J. Faulk,STL,D,31069,23,46.1,5.34,2.0,0,59,118.0,Justin Faulk,1992-03-20,R,72,214,86.38681439322808,D,5746
8478048,I. Shesterkin,NYR,G,48884,14,46.2,3.4,3.3,0,34,117.83,Igor Shesterkin,1995-12-30,L,73,197,99.63260287842627,G,3151297
8475462,R. Gudas,ANA,D,25887,23,46.6,6.48,2.03,0,58,117.74,Radko Gudas,1990-06-05,R,72,208,51.911021233569265,D,5502
8482745,M. McTavish,ANA,C,23811,24,48.5,7.33,2.02,0,58,117.16,Mason McTavish,2003-01-30,L,72,213,75.52217246858298,C,4874718
8480009,E. Tolvanen,SEA,R,24113,25,51.2,7.64,2.05,0,57,116.85,Eeli Tolvanen,1999-04-22,L,70,191,78.7100967788531,LW,4233720
8480027,J. Robertson,DAL,L,23836,22,42.7,6.45,1.94,0,60,116.39999999999999,Jason Robertson,1999-07-22,L,75,202,99.65044056045068,LW,4233875
8477447,S. Theodore,VGK,D,28061,20,45.6,5.85,2.28,6,51,116.27999999999999,Shea Theodore,1995-08-03,L,74,197,89.14007540410533,D,3042055
8477409,C. Verhaeghe,FLA,C,26059,24,48.0,6.63,2.0,0,58,116.0,Carter Verhaeghe,1995-08-14,L,74,180,93.88730807562867,LW,3042088
8482245,A. Zub,OTT,D,14133,12,22.1,5.63,1.84,0,63,115.92,Artem Zub,1995-10-03,R,75,204,5.8962877365304065,D,4712021
8480208,D. Batherson,OTT,R,20052,19,35.0,6.28,1.84,0,63,115.92,Drake Batherson,1998-04-27,R,75,203,57.89868993110222,RW,4271734
8480023,R. Thomas,STL,C,27917,23,45.0,5.8,1.96,0,59,115.64,Robert Thomas,1999-07-02,R,72,218,75.64206268958544,C,4233637
8478474,L. Crouse,ARI,L,21870,22,43.2,7.11,1.96,0,59,115.64,Lawson Crouse,1997-06-23,L,76,215,62.680918676874185,RW,3899951
8473512,C. Giroux,OTT,R,22549,19,34.8,5.56,1.83,0,63,115.29,Claude Giroux,1988-01-12,R,71,188,66.7932922161397,RW,3775
8482740,W. Johnston,DAL,C,22411,22,42.2,6.78,1.92,0,60,115.19999999999999,Wyatt Johnston,2003-05-14,R,74,184,37.947421638018206,C,4874740
8476906,S. Gostisbehere,DET,D,25633,22,43.0,6.04,1.95,0,59,115.05,Shayne Gostisbehere,1993-04-20,L,71,183,78.59020655785064,D,3025662
8478414,T. Meier,NJD,R,16001,15,28.7,6.46,1.91,0,60,114.6,Timo Meier,1996-10-08,L,73,220,92.97444860110063,LW,3899978
8477500,B. Horvat,NYI,C,25873,22,42.6,5.93,1.94,0,59,114.46,Bo Horvat,1995-04-05,L,73,213,92.52812964915576,C,3042002
8475745,C. Coyle,BOS,C,25114,24,47.3,6.78,1.97,0,58,114.26,Charlie Coyle,1992-03-02,R,75,218,51.68777894934497,C,2555315
8484144,C. Bedard,CHI,C,26730,23,44.4,5.98,1.93,0,59,113.86999999999999,Connor Bedard,2005-07-17,R,70,185,99.17087967644085,C,5149125
8479410,M. Sergachev,TBL,D,34979,25,49.7,5.12,1.99,0,57,113.42999999999999,Mikhail Sergachev,1998-06-25,L,75,211,98.12509027878087,D,4024868
8479542,B. Hagel,TBL,L,27881,25,49.4,6.38,1.98,0,57,112.86,Brandon Hagel,1998-08-27,L,74,183,91.88248378663354,LW,4065019
8479983,M. Ferraro,SJS,D,33058,25,49.5,5.39,1.98,0,57,112.86,Mario Ferraro,1998-09-17,L,72,209,14.531902292458145,D,4233884
8479420,T. Thompson,BUF,C,17865,16,31.5,6.35,1.97,0,57,112.28999999999999,Tage Thompson,1997-10-30,R,78,220,95.73324859532303,C,4024988
8478500,I. Provorov,CBJ,D,35898,26,51.9,5.2,2.0,0,56,112.0,Ivan Provorov,1997-01-13,L,73,220,80.265780730897,D,3899939
8475233,D. Savard,MTL,D,6111,5,9.8,5.77,1.96,1,57,111.72,David Savard,1990-10-22,R,73,238,22.916365737397083,D,5427
8480064,J. Norris,OTT,C,17730,16,28.3,5.75,1.77,0,63,111.51,Josh Norris,1999-05-05,L,74,195,75.01191628269756,C,4233627
8477506,R. Pulock,NYI,D,31790,23,43.2,4.89,1.88,0,59,110.91999999999999,Ryan Pulock,1994-10-06,R,74,216,6.543406037844865,D,3042019
8471724,K. Letang,PIT,D,34177,23,43.3,4.56,1.88,0,59,110.91999999999999,Kris Letang,1987-04-24,R,72,201,90.28311425682509,D,3539
8482093,S. Jarvis,CAR,C,26480,23,43.3,5.89,1.88,0,59,110.91999999999999,Seth Jarvis,2002-02-01,R,70,175,54.17792093365881,RW,4697396
8475913,M. Stone,VGK,R,28558,25,48.5,6.11,1.94,0,57,110.58,Mark Stone,1992-05-13,R,75,212,80.68900765564062,RW,5545
8476429,S. Mayfield,NYI,D,18510,16,29.9,5.82,1.87,0,59,110.33000000000001,Scott Mayfield,1992-10-14,R,77,220,7.999422215802397,D,2563069
8476882,T. Teravainen,CAR,L,22876,23,43.0,6.77,1.87,0,59,110.33000000000001,Teuvo Teravainen,1994-09-11,L,71,191,53.78793349992056,RW,2592095
8476958,J. Slavin,CAR,D,29204,23,42.9,5.29,1.87,0,59,110.33000000000001,Jaccob Slavin,1994-05-01,L,75,207,65.31128123645819,D,3069836
8478911,M. Roy,LAK,D,26243,21,37.5,5.14,1.79,0,61,109.19,Matt Roy,1995-03-01,R,74,210,50.09894983171306,D,3942924
8477495,S. Jones,CHI,D,34779,23,42.5,4.4,1.85,0,59,109.15,Seth Jones,1994-10-03,R,76,213,80.30103861210222,D,3041992
8482101,D. Gushchin,SJS,L,1794,2,3.8000000000000003,7.63,1.9,0,57,108.3,Danil Gushchin,2002-02-06,L,68,165,0.07800086667629641,RW,4697708
8475168,M. Duchene,DAL,C,20930,21,37.8,6.5,1.8,0,60,108.0,Matt Duchene,1991-01-16,L,73,210,41.94568828542539,C,5161
8473507,J. Petry,DET,D,18157,16,29.200000000000003,5.79,1.83,0,59,107.97,Jeff Petry,1987-12-09,R,75,208,56.528961432904815,D,5407
8478439,T. Konecny,PHI,R,27021,24,44.699999999999996,5.96,1.86,0,58,107.88000000000001,Travis Konecny,1997-03-11,R,70,192,96.12901362067223,RW,3900169
8480018,N. Suzuki,MTL,C,29712,24,44.6,5.4,1.86,0,58,107.88000000000001,Nick Suzuki,1999-08-10,R,71,212,89.56711394855054,C,4233594
8478460,Z. Werenski,CBJ,D,34233,24,46.2,4.86,1.92,0,56,107.52,Zach Werenski,1997-07-19,L,74,219,88.85887620973566,D,3899972
8473994,J. Benn,DAL,L,20032,22,39.4,7.08,1.79,0,60,107.4,Jamie Benn,1989-07-18,L,74,205,67.28152535028167,LW,3998
8477402,P. Buchnevich,STL,L,23685,21,38.3,5.82,1.82,0,59,107.38000000000001,Pavel Buchnevich,1995-04-17,L,73,196,74.86060956232848,RW,3042081
8476892,C. Parayko,STL,D,32167,23,41.8,4.68,1.82,0,59,107.38000000000001,Colton Parayko,1993-05-12,R,78,228,59.02465800915828,D,3069341
8475171,O. Ekman-Larsson,FLA,D,30847,24,44.4,5.18,1.85,0,58,107.30000000000001,Oliver Ekman-Larsson,1991-07-17,L,74,191,39.33353555488148,D,5488
8476467,J. Oleksiak,SEA,D,29640,25,47.0,5.71,1.88,0,57,107.16,Jamie Oleksiak,1992-12-21,L,79,257,25.97396969390556,D,2562625
8477951,N. Schmaltz,ARI,C,27686,23,41.6,5.41,1.81,0,59,106.79,Nick Schmaltz,1996-02-23,R,72,181,27.77408637873754,RW,3114770
8476372,N. Seeler,PHI,D,24669,24,44.0,6.42,1.83,0,58,106.14,Nick Seeler,1993-06-03,L,75,197,3.770041889354326,D,2564164
8478472,M. Joseph,OTT,R,19345,19,31.9,5.94,1.68,0,63,105.83999999999999,Mathieu Joseph,1997-02-09,L,73,186,10.416997674519376,LW,3941965
8480879,J. Bernard-Docker,OTT,D,14174,14,23.5,5.97,1.68,0,63,105.83999999999999,Jacob Bernard-Docker,2000-06-30,R,72,190,1.1396793297703307,D,4352798
8484153,L. Carlsson,ANA,C,17491,16,29.2,6.01,1.82,0,58,105.56,Leo Carlsson,2004-12-26,L,75,194,12.403582262025134,C,5149153
8481581,T. Harley,DAL,D,20094,19,33.2,5.95,1.75,0,60,105.0,Thomas Harley,2001-08-19,L,76,206,0.7208170222601009,D,4565239
8479314,M. Tkachuk,FLA,L,27719,24,43.4,5.64,1.81,0,58,104.98,Matthew Tkachuk,1997-12-11,L,74,206,99.76167434604885,RW,4024854
8479998,M. Anderson,LAK,D,26328,21,36.2,4.95,1.72,0,61,104.92,Mikey Anderson,1999-05-25,L,72,195,8.011325061031101,D,4588178
8471214,A. Ovechkin,WSH,L,24667,21,36.1,5.27,1.72,0,61,104.92,Alex Ovechkin,1985-09-17,R,75,238,99.17380439963601,LW,3101
8478009,I. Sorokin,NYI,G,54763,15,41.2,2.71,2.75,0,38,104.66,Ilya Sorokin,1995-08-04,L,75,195,95.82121935343892,G,3151981
8478859,N. Mikkola,FLA,D,28992,24,43.2,5.36,1.8,0,58,104.4,Niko Mikkola,1996-04-27,L,77,206,9.074100823342482,D,3942354
8479361,J. Woll,TOR,G,49771,14,39.00000000000001,2.82,2.79,0,36,104.03,Joseph Woll,1998-07-12,L,75,202,44.235192015621614,G,4271575
8479292,C. Lindgren,WSH,G,25084,7,36.0,5.17,5.14,0,20,103.87,Charlie Lindgren,1993-12-18,R,74,179,13.211831923049106,G,3095975
8475790,E. Gudbranson,CBJ,D,30867,26,48.0,5.6,1.85,0,56,103.60000000000001,Erik Gudbranson,1992-01-07,R,77,222,23.967932977033076,D,5503
8478401,P. Zacha,BOS,C,27170,24,42.7,5.66,1.78,0,58,103.24,Pavel Zacha,1997-04-06,L,76,207,34.85476579088007,C,3899949
8476869,B. Skjei,CAR,D,29133,23,40.1,4.96,1.74,0,59,102.66,Brady Skjei,1994-03-26,L,75,210,55.34161490683229,D,2976856
8475287,E. Haula,NJD,L,17285,18,30.8,6.41,1.71,0,60,102.6,Erik Haula,1991-03-23,L,71,191,10.463218407406872,LW,2593311
8480382,A. Georgiev,COL,G,70774,20,42.6,2.17,2.13,0,47,102.34,Alexandar Georgiev,1996-02-10,L,73,178,96.6629057455303,G,4239677
8480336,S. Walker,PHI,D,30620,24,42.2,4.96,1.76,0,58,102.08,Sean Walker,1994-11-13,R,71,191,18.038162095015238,D,4272905
8477496,E. Lindholm,CGY,C,30250,24,42.3,5.03,1.76,0,58,102.08,Elias Lindholm,1994-12-02,R,73,202,88.65231835909287,RW,3041994
