playerId,name,team,position,toi,gamesPlayed,fantasyPoints,FPP60,FPPG,missedGames,gamesRemaining,fantasyPointsRemain,fullName,birthDate,shootsCatches,height,weight,roster_percent,default_pos,espnId
8475279,B. Chiarot,DET,D,31556,27,47.6,5.43,1.76,0,55,96.8,Ben Chiarot,1991-05-09,L,75,224,45.774203721223586,D,5246
8475790,E. Gudbranson,CBJ,D,31685,27,50.2,5.7,1.86,0,52,96.72,Erik Gudbranson,1992-01-07,R,77,222,14.570969868983113,D,5503
8480018,N. Suzuki,MTL,C,34727,28,50.2,5.2,1.79,0,54,96.66,Nick Suzuki,1999-08-10,R,71,212,89.57515121979188,C,4233594
8475798,M. Granlund,SJS,C,26221,21,37.6,5.16,1.79,0,54,96.66,Mikael Granlund,1992-02-26,L,70,185,14.169402118601552,LW,5831
8478472,M. Joseph,OTT,R,22474,22,35.4,5.67,1.61,0,60,96.60000000000001,Mathieu Joseph,1997-02-09,L,73,186,9.007252816558209,LW,3941965
8476999,L. Ullmark,BOS,G,49083,14,45.0,3.3,3.21,0,29,96.44,Linus Ullmark,1993-07-31,L,76,213,97.36747671063775,G,3069285
8478911,M. Roy,LAK,D,31510,25,42.3,4.83,1.69,0,57,96.33,Matt Roy,1995-03-01,R,74,210,49.30112536735718,D,3942924
8478500,I. Provorov,CBJ,D,41450,30,55.6,4.83,1.85,0,52,96.2,Ivan Provorov,1997-01-13,L,73,220,79.28098391674551,D,3899939
8477424,J. Saros,NSH,G,73729,22,49.2,2.4,2.24,0,39,95.86,Juuse Saros,1995-04-19,L,71,180,90.15503875968992,G,3042109
8476467,J. Oleksiak,SEA,D,33854,29,52.3,5.56,1.8,0,53,95.4,Jamie Oleksiak,1992-12-21,L,79,257,24.9372804816859,D,2562625
8481546,C. York,PHI,D,36018,27,46.6,4.66,1.73,0,55,95.15,Cam York,2001-01-05,L,72,194,6.226885697084373,D,4565235
8484153,L. Carlsson,ANA,C,20818,19,32.9,5.69,1.73,0,55,95.15,Leo Carlsson,2004-12-26,L,75,194,17.551857108043407,C,5149153
8478407,V. Dunn,SEA,D,41477,29,52.0,4.51,1.79,0,53,94.87,Vince Dunn,1996-10-29,L,72,200,86.98157838147803,D,3904189
8477402,P. Buchnevich,STL,L,29214,25,43.1,5.31,1.72,0,55,94.6,Pavel Buchnevich,1995-04-17,L,73,196,75.87694777734772,RW,3042081
8473507,J. Petry,DET,D,22781,20,34.300000000000004,5.42,1.72,0,55,94.6,Jeff Petry,1987-12-09,R,75,208,56.61821622086522,D,5407
8478469,T. Chabot,OTT,D,13163,9,17.4,4.76,1.93,11,49,94.57,Thomas Chabot,1997-01-30,L,74,203,61.74564949399386,D,3900219
